record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
3801,VERIFIED_TRUE,ChatGPT Library model_generated,🔁全系統改名與引用同步驗證回執.json,2026-07-12T21:42:02.563436Z,2026-07-12T21:42:05.491209Z,751,application/json,file_0000000044307209958191efa4728a50,libfile_04cbf35d8cc4819188df2360be1f065a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔁全系統改名與引用同步驗證回執.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3802,VERIFIED_TRUE,ChatGPT Library model_generated,📦逐字對話證據保全系統｜20260713-062352.zip,2026-07-12T22:25:15.825790Z,2026-07-12T22:25:15.825704Z,53247,application/zip,file_00000000462c7206a10bd494caab59ea,libfile_6fdeae31ccdc819187e818f350e7f10b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/📦逐字對話證據保全系統｜20260713-062352.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3803,VERIFIED_TRUE,ChatGPT Library model_generated,🥳逐字對話證據保全系統.html,2026-07-12T22:25:17.944319Z,2026-07-12T22:25:20.629548Z,2604,text/html,file_00000000980872069cabae8891eb3dc0,libfile_90b185320f0c8191bcb78286fa14913c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥳逐字對話證據保全系統.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3804,VERIFIED_TRUE,ChatGPT Library model_generated,🧰逐字對話匯入與封存器.py,2026-07-12T22:25:20.045240Z,2026-07-12T22:25:23.080495Z,10524,text/x-python,file_00000000ff987206a7fd713ecd937bf0,libfile_940970efafa08191b6440293cf45d58a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🧰逐字對話匯入與封存器.py,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3805,VERIFIED_TRUE,ChatGPT Library model_generated,📊逐字對話證據稽核帳本.xlsx,2026-07-12T22:25:22.096807Z,2026-07-12T22:25:29.208731Z,61494,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000954c72069a5f7ecc336d896d,libfile_e79c60a6e1ac81919f271dbbf08bd6dc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📊逐字對話證據稽核帳本.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3806,VERIFIED_TRUE,ChatGPT Library model_generated,🧪暴力測試完整報告.json,2026-07-12T22:25:24.227495Z,2026-07-12T22:25:27.339444Z,6578,application/json,file_0000000029ec72068c510e1270aa7f28,libfile_0d2d79384150819190f50d1a587f7536,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧪暴力測試完整報告.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3807,VERIFIED_TRUE,ChatGPT Library model_generated,🔬最終驗證回執.json,2026-07-12T22:25:26.243045Z,2026-07-12T22:25:28.893585Z,448,application/json,file_00000000ea007206b3be6552ac9bd962,libfile_243edb8f81508191b5d4521c890e36d2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔬最終驗證回執.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3808,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊設定與副檔名資料｜PhantomCapsuleSettingsExtensionData｜20260713-064053_TPE.zip,2026-07-12T22:41:24.218063Z,2026-07-12T22:41:24.218026Z,7841,application/zip,file_00000000f9407209a85303b8de01caf8,libfile_3981326bca4c8191b712267794ae65fa,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞幻影膠囊設定與副檔名資料｜PhantomCapsuleSettingsExtensionData｜20260713-064053_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3809,VERIFIED_TRUE,ChatGPT Library model_generated,🧾設定副檔名資料回執｜SettingsExtensionDataReceipt｜20260713-064053_TPE.json,2026-07-12T22:41:26.145286Z,2026-07-12T22:41:29.900416Z,445,application/json,file_0000000089807209b5c8077fda7e32fe,libfile_b6090f9d90188191a2a38363b4e96cb6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾設定副檔名資料回執｜SettingsExtensionDataReceipt｜20260713-064053_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3810,VERIFIED_TRUE,ChatGPT Library model_generated,🪞全平台同步總包｜FullPlatformSyncPackage｜20260713-064727_TPE.zip,2026-07-12T22:51:12.806350Z,2026-07-12T22:51:12.806306Z,17452,application/zip,file_0000000017e4720997d5ff982931d861,libfile_bc9edacc2b5c81919c9bd51ae1572376,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞全平台同步總包｜FullPlatformSyncPackage｜20260713-064727_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
