record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
4601,VERIFIED_TRUE,ChatGPT Library model_generated,🧾第一資料夾角色文明正版歸位回執｜WelcomeGatewayRoleCivilizationPlacementReceipt｜20260720-220122_TPE.json,2026-07-20T14:02:06.108523Z,2026-07-20T14:02:09.567263Z,756,application/json,file_0000000013b0820ab1136d6e9a342fcb,libfile_1c1de5554d048191a625035d6292c3ef,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🧾第一資料夾角色文明正版歸位回執｜WelcomeGatewayRoleCivilizationPlacementReceipt｜20260720-220122_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4602,VERIFIED_TRUE,ChatGPT Library model_generated,1🥳歡迎光臨唯一路口｜WelcomeGateway｜目前正版內容.zip,2026-07-20T14:03:29.004339Z,2026-07-20T14:03:29.004281Z,28113,application/zip,file_000000009d28820aa231260d8debf380,libfile_48315e4db4d88191a73f0ad67966b87d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/1🥳歡迎光臨唯一路口｜WelcomeGateway｜目前正版內容.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4603,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊卡片系統自主傳送歸位投影｜PhantomCapsuleCardSystemNativePortalPlacement｜20260720-222756_TPE.zip,2026-07-20T14:28:39.857061Z,2026-07-20T14:28:39.857010Z,88002,application/zip,file_000000009b9c8246b79129b3ce701a9e,libfile_5cf6bd7e4fa481918dc6cd4fd6a9a27a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞幻影膠囊卡片系統自主傳送歸位投影｜PhantomCapsuleCardSystemNativePortalPlacement｜20260720-222756_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4604,VERIFIED_TRUE,ChatGPT Library model_generated,🧾卡片系統自主傳送歸位交付回執｜CardSystemNativePortalPlacementReceipt｜20260720-222756_TPE.json,2026-07-20T14:28:49.506007Z,2026-07-20T14:28:58.557392Z,836,application/json,file_000000000710824387da7da1c59369a2,libfile_44d9ecb286508191b1f78ae51d5497fb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🧾卡片系統自主傳送歸位交付回執｜CardSystemNativePortalPlacementReceipt｜20260720-222756_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4605,VERIFIED_TRUE,ChatGPT Library model_generated,🧭幻影膠囊正版物件總索引｜PhantomCapsuleCanonicalObjectIndex.json,2026-07-20T14:47:21.800598Z,2026-07-20T14:47:27.699747Z,4304,application/json,file_00000000e0008209a37e0ffd65441ab7,libfile_0a761f2378c081919b364de37ae99383,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🧭幻影膠囊正版物件總索引｜PhantomCapsuleCanonicalObjectIndex.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4606,VERIFIED_TRUE,ChatGPT Library model_generated,☠️死亡模式執行回執｜DeathModeExecutionReceipt｜20260720-224523_TPE.json,2026-07-20T14:47:27.993350Z,2026-07-20T14:47:31.708733Z,4820,application/json,file_000000007cf08209a0a6c003e2f7712e,libfile_9e3cd57d4248819199da8e0558f3f897,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/☠️死亡模式執行回執｜DeathModeExecutionReceipt｜20260720-224523_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4607,VERIFIED_TRUE,ChatGPT Library model_generated,創作圖像：程式碼編輯界面.png,2026-07-20T15:22:13.117021Z,2026-07-20T15:22:15.281434Z,1317570,image/png,file_00000000da2c8209a0d3e29cf9e489eb,libfile_0ab07e87a1088191ae4f730f5966e4e6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/創作圖像：程式碼編輯界面.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4608,VERIFIED_TRUE,ChatGPT Library model_generated,🎴通用卡片殼核心｜CardShellCore(3).html,2026-07-20T15:30:08.904291Z,2026-07-20T15:30:11.224869Z,2673,text/html,file_00000000b94c82099d15dd409906a9c4,libfile_22f5f8be25348191a0d1ad54f9ce215f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🎴通用卡片殼核心｜CardShellCore(3).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4609,VERIFIED_TRUE,ChatGPT Library model_generated,🧾安裝回執｜CardShellCore.json,2026-07-20T15:30:10.730127Z,2026-07-20T15:30:14.136025Z,767,application/json,file_0000000068cc8209a0f1a150ff6e430b,libfile_3e2f32b41bf48191bd1f934f8e26d19c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾安裝回執｜CardShellCore.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4610,VERIFIED_TRUE,ChatGPT Library model_generated,創作圖像: 藍綠色程式碼介面.png,2026-07-20T15:33:33.486416Z,2026-07-20T15:33:35.759898Z,1482786,image/png,file_0000000084148206a6467e10010893b4,libfile_fb658457cad081918b4fc6aaea4a9864,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/創作圖像: 藍綠色程式碼介面.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
