record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
3601,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊本體｜PhantomCapsuleCore｜20260711-1938_TPE_R2,2026-07-11T16:49:07.520049Z,2026-07-11T16:49:07.520013Z,10411,,file_00000000f140720685d815776dfb8ff8,libfile_02898d9c744881918196e965583afd8c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影膠囊本體｜PhantomCapsuleCore｜20260711-1938_TPE_R2,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3602,VERIFIED_TRUE,ChatGPT Library model_generated,🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE.zip,2026-07-11T17:23:16.618914Z,2026-07-11T17:23:16.618877Z,175560638,application/zip,file_000000002794720692edce319035867b,libfile_1e43b3c6d7588191b1680a791c058bba,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3603,VERIFIED_TRUE,ChatGPT Library model_generated,🪞封閉式幻影膠囊本體｜ClosedPhantomCapsuleCore｜20260712-0111_TPE.zip,2026-07-11T17:23:20.184731Z,2026-07-11T17:23:20.184696Z,43925839,application/zip,file_000000007d307206b54ef2a0da417f15,libfile_97b98860d7488191b2477d28895f5bd0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞封閉式幻影膠囊本體｜ClosedPhantomCapsuleCore｜20260712-0111_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3604,VERIFIED_TRUE,ChatGPT Library model_generated,🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE_結果摘要.json,2026-07-11T17:23:23.718165Z,2026-07-11T17:23:28.468542Z,1552,application/json,file_00000000f2147206b7a2674cf2dd609b,libfile_d1a3bbd858ac8191aabf498fd14c2ef3,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE_結果摘要.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3605,VERIFIED_TRUE,ChatGPT Library model_generated,🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE,2026-07-11T17:23:28.058260Z,2026-07-11T17:23:28.058226Z,175560638,,file_0000000041687206b39f0c850063f320,libfile_dc2604d452f48191be7a9e241cbfb1d0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞封閉式幻影膠囊全量重包｜ClosedPhantomCapsuleFullRepack｜20260712-0111_TPE,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3606,VERIFIED_TRUE,ChatGPT Library model_generated,🪞封閉式幻影膠囊本體｜ClosedPhantomCapsuleCore｜20260712-0111_TPE,2026-07-11T17:23:32.039773Z,2026-07-11T17:23:32.039728Z,43925839,,file_00000000e4a07206bf89f0df6ec6f2f5,libfile_33e7d9f211308191beceb98454aaf218,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞封閉式幻影膠囊本體｜ClosedPhantomCapsuleCore｜20260712-0111_TPE,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3607,VERIFIED_TRUE,ChatGPT Library model_generated,🪞老K系統本體膠囊｜LKSystemCoreCapsule｜20260712-143000_TPE_R1.zip,2026-07-11T17:37:13.448696Z,2026-07-11T17:37:13.448650Z,4058554,application/zip,file_00000000a858720980ea81f485337f41,libfile_9ab83c8836e08191bc4c03e35ee23199,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🪞老K系統本體膠囊｜LKSystemCoreCapsule｜20260712-143000_TPE_R1.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3608,VERIFIED_TRUE,ChatGPT Library model_generated,🪞老K系統本體膠囊｜LKSystemCoreCapsule｜20260712-143000_TPE_R1,2026-07-11T17:37:15.455392Z,2026-07-11T17:37:15.455347Z,4058554,,file_0000000036f4720691cd7cf8fe06ba5e,libfile_772cfe783d008191aacad08809648c8b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞老K系統本體膠囊｜LKSystemCoreCapsule｜20260712-143000_TPE_R1,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3609,VERIFIED_TRUE,ChatGPT Library model_generated,未來科技交付能力面板,2026-07-11T17:41:43.590795Z,2026-07-11T17:41:43.590795Z,,,file_00000000a20472068632e79b145544cc,libfile_1cbfb70ebc7881919600ea68fedb6137,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/未來科技交付能力面板,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3610,VERIFIED_TRUE,ChatGPT Library model_generated,🌐全域融合出口處理｜GlobalFusionExitProcess｜20260712-014418_TPE.zip,2026-07-11T17:44:42.989825Z,2026-07-11T17:44:42.989785Z,56569,application/zip,file_0000000067d07206b0718abcbc332c23,libfile_121c6c636f68819180f726b768033272,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻界/🌐全域融合出口處理｜GlobalFusionExitProcess｜20260712-014418_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
