record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
4201,VERIFIED_TRUE,ChatGPT Library model_generated,ValidationReceipt.json,2026-07-16T02:08:17.017664Z,2026-07-16T02:08:19.470766Z,505,application/json,file_0000000011b47246b00469a69fe4aa53,libfile_220077cbdf3481918edc38f7c8ae58ca,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/ValidationReceipt.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4202,VERIFIED_TRUE,ChatGPT Library model_generated,🧾逐物件Excel總表｜KnownPartsOptimizationWorkbook.xlsx,2026-07-16T02:08:54.625296Z,2026-07-16T02:09:03.821221Z,35905,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_000000004f8c724684e5a01220a94d6a,libfile_a6a10d7da5608191a63fa67ce6b07b25,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/🧾逐物件Excel總表｜KnownPartsOptimizationWorkbook.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4203,VERIFIED_TRUE,ChatGPT Library model_generated,📦目前已知全部零件全量優化｜KnownPartsTotalOptimization｜20260716-100458_TPE.zip,2026-07-16T02:08:58.003095Z,2026-07-16T02:08:58.003062Z,31595943,application/zip,file_0000000042587246bb406c310862c20e,libfile_71f378e95ebc8191bee63d749f56c43a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/舊檔存放區/📦目前已知全部零件全量優化｜KnownPartsTotalOptimization｜20260716-100458_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4204,VERIFIED_TRUE,ChatGPT Library model_generated,🖼️零件優化快顯.png,2026-07-16T02:09:00.227007Z,2026-07-16T02:09:00.226974Z,82016,image/png,file_00000000dadc7246a404f82ebe2768ff,libfile_23dfbce900808191ba27ad07bae8bf6f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🖼️零件優化快顯.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4205,VERIFIED_TRUE,ChatGPT Library model_generated,📊任務狀態卡.html,2026-07-16T02:09:02.338890Z,2026-07-16T02:09:05.067344Z,9953,text/html,file_0000000010987246912979ce4214e4ea,libfile_c0498b3ae37c819195b839b7fec649ad,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/📊任務狀態卡.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4206,VERIFIED_TRUE,ChatGPT Library model_generated,🧾完整座標總表.csv,2026-07-16T02:09:05.179554Z,2026-07-16T02:09:14.287457Z,92926,text/csv,file_000000002fd87246a9fe174e765b4fd8,libfile_28b067343388819190e46a11e8f94672,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/🧾完整座標總表.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4207,VERIFIED_TRUE,ChatGPT Library model_generated,🧾逐物件修復回執.csv,2026-07-16T02:09:07.491747Z,2026-07-16T02:09:13.196048Z,25902,text/csv,file_00000000cbb47246ac5bdd0d92910bb3,libfile_143812ae6ebc8191bf7485a4a25dbb93,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/🧾逐物件修復回執.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4208,VERIFIED_TRUE,ChatGPT Library model_generated,📜Manifest.json,2026-07-16T02:09:09.553562Z,2026-07-16T02:09:12.574893Z,41548,application/json,file_0000000026a07246810256734cec2035,libfile_c6a4aef502048191a26f7e97389d2c0d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/📜Manifest.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4209,VERIFIED_TRUE,ChatGPT Library model_generated,📍Locator(1).json,2026-07-16T02:09:13.600337Z,2026-07-16T02:09:16.186718Z,16447,application/json,file_0000000098b072468f5c5bd5640f8682,libfile_3c016d5bf31c8191a06ad8a94ba67e5c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/📍Locator(1).json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4210,VERIFIED_TRUE,ChatGPT Library model_generated,🔁ReverseChain(1).jsonl,2026-07-16T02:09:16.826466Z,2026-07-16T02:09:19.479184Z,32896,text/plain,file_000000007238724680c460b7af015714,libfile_3a68f1f3f9708191824eff0b726b7897,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/Tatertot/🔁ReverseChain(1).jsonl,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
