record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
3401,VERIFIED_TRUE,ChatGPT Library model_generated,🧬六號融合知識總殿校正報告｜FusionKnowledgeTempleReport.md,2026-07-09T17:02:46.140252Z,2026-07-09T17:02:48.938589Z,2548,text/markdown,file_000000009fb4720980f38a1976a24d42,libfile_244e0c7a196c8191884092557d959012,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧬六號融合知識總殿校正報告｜FusionKnowledgeTempleReport.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3402,VERIFIED_TRUE,ChatGPT Library model_generated,🧬六號融合知識總殿索引｜FusionKnowledgeTempleIndex.csv,2026-07-09T17:02:48.668088Z,2026-07-09T17:02:57.635426Z,227771,text/csv,file_000000002f0c7206a949523b277a8f0e,libfile_5f32eca163bc819180068aea97cf45e0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧬六號融合知識總殿索引｜FusionKnowledgeTempleIndex.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3403,VERIFIED_TRUE,ChatGPT Library model_generated,🧩老K膠囊系統v3_副檔名強力優化包｜CapsuleExtensionPowerPack｜20260710_TPE(13).zip,2026-07-09T17:12:12.229166Z,2026-07-09T17:12:12.229121Z,5109394,application/zip,file_00000000a610720687092bceb66c98e9,libfile_f260e978d914819186cd04937fc04fca,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩老K膠囊系統v3_副檔名強力優化包｜CapsuleExtensionPowerPack｜20260710_TPE(13).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3404,VERIFIED_TRUE,ChatGPT Library model_generated,🧊幻影膠囊唯一版本凍結宣告｜PhantomCapsuleFrozenCanonical.md,2026-07-09T17:12:14.906411Z,2026-07-09T17:12:17.683964Z,2630,text/markdown,file_000000006f88720684181bc85e593e93,libfile_447c89fcf5f48191bebe8dbc0700ec57,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧊幻影膠囊唯一版本凍結宣告｜PhantomCapsuleFrozenCanonical.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3405,VERIFIED_TRUE,ChatGPT Library model_generated,🧊幻影膠囊唯一版本凍結證書｜PhantomCapsuleFrozenCertificate.json,2026-07-09T17:12:20.629550Z,2026-07-09T17:12:23.699294Z,2038,application/json,file_0000000050f47206b0edfd02122fd39d,libfile_507f48ec6ba8819195e5bed7185a6dca,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧊幻影膠囊唯一版本凍結證書｜PhantomCapsuleFrozenCertificate.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3406,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊🧊唯一凍結版本📦交付包｜PhantomCapsuleFrozenCanonicalDelivery｜20260710-011335_TPE.zip,2026-07-09T17:13:54.440936Z,2026-07-09T17:13:54.440893Z,3348727,application/zip,file_00000000c170720697e56a4ba6f8a31c,libfile_56348bafecb88191a2525d911cae0924,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影膠囊🧊唯一凍結版本📦交付包｜PhantomCapsuleFrozenCanonicalDelivery｜20260710-011335_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3407,VERIFIED_TRUE,ChatGPT Library model_generated,🧾幻影膠囊凍結交付回執｜FrozenDeliveryReceipt｜20260710-011335_TPE.json,2026-07-09T17:13:56.971387Z,2026-07-09T17:14:00.145981Z,1372,application/json,file_0000000052b472068e057934a81ed629,libfile_79c8139b1af08191a90a1fd753a08cdc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾幻影膠囊凍結交付回執｜FrozenDeliveryReceipt｜20260710-011335_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3408,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊🧊唯一凍結版本｜PhantomCapsuleFrozenCanonical📦交付包｜FrozenCanonicalDelivery｜20260710-011609_TPE.zip,2026-07-09T17:16:32.887972Z,2026-07-09T17:16:32.887917Z,3427415,application/zip,file_0000000071e47206b0719cbb5f83f43c,libfile_c44b07e5b6a48191bb9150d12739c818,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影膠囊🧊唯一凍結版本｜PhantomCapsuleFrozenCanonical📦交付包｜FrozenCanonicalDelivery｜20260710-011609_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3409,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影膠囊🧊唯一凍結版本｜PhantomCapsuleFrozenCanonical.zip,2026-07-09T17:16:35.489878Z,2026-07-09T17:16:35.489836Z,6747948,application/zip,file_000000001f54720681194d60e6b9a58c,libfile_6c936691608481918ecc039fef2fcf71,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影膠囊🧊唯一凍結版本｜PhantomCapsuleFrozenCanonical.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3410,VERIFIED_TRUE,ChatGPT Library model_generated,🧾幻影膠囊交付回執｜FrozenCanonicalDeliveryReceipt｜20260710-011609_TPE.json,2026-07-09T17:16:38.117990Z,2026-07-09T17:16:41.310994Z,1778,application/json,file_00000000dcd47209b4085d00470202d2,libfile_52c141e3c08c8191921a42c0fdfa2974,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾幻影膠囊交付回執｜FrozenCanonicalDeliveryReceipt｜20260710-011609_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
