record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
801,VERIFIED_TRUE,ChatGPT Library model_generated,🌐總入口｜MasterPortal.html,2026-06-20T19:06:34.226214Z,2026-06-20T19:06:39.095829Z,4856,text/html,file_0000000023687207933152b2701ede71,libfile_847b8b813b5c8191afe012edf9e6b53c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌐總入口｜MasterPortal.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
802,VERIFIED_TRUE,ChatGPT Library model_generated,📕總快照PDF｜MasterSnapshot.pdf,2026-06-20T19:06:38.220486Z,2026-06-20T19:06:48.330450Z,519006,application/pdf,file_00000000ba2072079071ee596ee2700c,libfile_9d00485278c081919749b083d014f5e1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📕總快照PDF｜MasterSnapshot.pdf,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
803,VERIFIED_TRUE,ChatGPT Library model_generated,📗Excel總表｜MasterWorkbook.xlsx,2026-06-20T19:06:42.260433Z,2026-06-20T19:06:49.554913Z,5046,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000fd0872078534e0dfd1ff6b70,libfile_51e3c47192ac8191b657c29a7b91bb1e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📗Excel總表｜MasterWorkbook.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
804,VERIFIED_TRUE,ChatGPT Library model_generated,📦Apple全系列同步可逆文明鏈修正版｜AppleSyncReversibleCivilizationChainFixed_20260621-031002_TPE.zip,2026-06-20T19:10:45.181340Z,2026-06-20T19:10:45.181270Z,592073,application/zip,file_000000005e607207886a358045548209,libfile_52f68297ee788191a0d0d8a39ed28dc4,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦Apple全系列同步可逆文明鏈修正版｜AppleSyncReversibleCivilizationChainFixed_20260621-031002_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
805,VERIFIED_TRUE,ChatGPT Library model_generated,⭐️素材庫｜MaterialLibrary.zip,2026-06-21T05:39:58.482136Z,2026-06-21T05:39:58.482030Z,62991893,application/zip,file_000000005eb87207889a041c4b2c2da7,libfile_2b99a3db947881918372a41fcabc87cc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/⭐️素材庫｜MaterialLibrary.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
806,VERIFIED_TRUE,ChatGPT Library model_generated,🧭索引清單｜MaterialLibrary.csv,2026-06-21T05:40:08.036571Z,2026-06-21T05:40:21.088231Z,66354,text/csv,file_00000000a08c72079662311b09e2fcca,libfile_87f4b06007d48191986d6b9b81947cb8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧭索引清單｜MaterialLibrary.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
807,VERIFIED_TRUE,ChatGPT Library model_generated,🔐SHA256SUMS｜MaterialLibrary.txt,2026-06-21T05:40:14.812115Z,2026-06-21T05:40:22.640728Z,46651,text/plain,file_000000004d107207be53b2c3524d396d,libfile_4ac68af3cae4819185c1c031df948d82,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔐SHA256SUMS｜MaterialLibrary.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
808,VERIFIED_TRUE,ChatGPT Library model_generated,🧾事件紀錄｜MaterialLibrary.json,2026-06-21T05:40:18.745290Z,2026-06-21T05:40:23.712068Z,539,application/json,file_00000000597c7207aab92456849e55a7,libfile_2a36f9d4b91481918f95b9cbd81b8b53,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾事件紀錄｜MaterialLibrary.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
809,VERIFIED_TRUE,ChatGPT Library model_generated,🔄交叉優化引擎九宮版｜CrossOptimizationNineFolders.zip,2026-06-21T05:46:32.361547Z,2026-06-21T05:46:32.361481Z,35808,application/zip,file_0000000063b47207bccfdd356bac8e0e,libfile_218ec226e1cc8191b69adab3cf789823,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔄交叉優化引擎九宮版｜CrossOptimizationNineFolders.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
810,VERIFIED_TRUE,ChatGPT Library model_generated,🌌Apple文明鏈最優解合併版｜AppleChainBestSolutionMerged.zip,2026-06-21T05:53:57.321282Z,2026-06-21T05:53:57.321195Z,56863,application/zip,file_00000000df64720b957654bab091672b,libfile_d88b44a7e3b08191a7d1b261fd9ee95a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌌Apple文明鏈最優解合併版｜AppleChainBestSolutionMerged.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
811,VERIFIED_TRUE,ChatGPT Library model_generated,🌌Apple文明鏈SDIE核心優化版｜AppleChainSDIECoreOptimized.zip,2026-06-21T07:14:08.369677Z,2026-06-21T07:14:08.369558Z,732171,application/zip,file_000000009a347206955c8a2535caf86b,libfile_fcf8f9beb488819198c2fd7b532254c3,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌌Apple文明鏈SDIE核心優化版｜AppleChainSDIECoreOptimized.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
812,VERIFIED_TRUE,ChatGPT Library model_generated,📦副檔名可逆轉換容器｜ExtensionReversibleContainer_20260621-160858_TPE.zip,2026-06-21T08:09:30.551555Z,2026-06-21T08:09:30.551521Z,3308235,application/zip,file_00000000f194720997c532507f048936,libfile_1bd260076e8c819184cf8c4a189f3828,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦副檔名可逆轉換容器｜ExtensionReversibleContainer_20260621-160858_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
