record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
2801,VERIFIED_TRUE,ChatGPT Library model_generated,📴離線優先規則｜OfflineFirstRule.md,2026-07-07T10:16:39.558513Z,2026-07-07T10:16:43.502849Z,711,text/markdown,file_00000000250072068bd9c1395133075d,libfile_3be1cc330f188191b6a48d44d888ac1d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📴離線優先規則｜OfflineFirstRule.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2802,VERIFIED_TRUE,ChatGPT Library model_generated,🧠已證實能力優先使用索引｜ProvenCapabilityFirstUseIndex.json,2026-07-07T10:16:42.673351Z,2026-07-07T10:16:47.526988Z,14821,application/json,file_00000000813c7206ba63fcccc89462f0,libfile_3465ebbd84048191ab1ffad5c841ee0a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧠已證實能力優先使用索引｜ProvenCapabilityFirstUseIndex.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2803,VERIFIED_TRUE,ChatGPT Library model_generated,🔁裝置換殼規則｜DeviceAdapterProjectionRule.json,2026-07-07T10:16:46.173200Z,2026-07-07T10:16:49.573259Z,813,application/json,file_00000000c468720682c161b2d498095c,libfile_a4c4ebfcb4408191b9c6c24774e3b06f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔁裝置換殼規則｜DeviceAdapterProjectionRule.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2804,VERIFIED_TRUE,ChatGPT Library model_generated,🗂GPT對話內資料夾分布同步規範包｜GPTConversationFolderDistributionSync｜20260707-020800_TPE.zip,2026-07-07T10:19:31.846635Z,2026-07-07T10:19:31.846584Z,40569,application/zip,file_0000000077e872068a040a0bfd998f22,libfile_e21b70c550648191b06bbd8a2aa45b6e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🗂GPT對話內資料夾分布同步規範包｜GPTConversationFolderDistributionSync｜20260707-020800_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2805,VERIFIED_TRUE,ChatGPT Library model_generated,🎛GPT對話內資料夾分布同步看板｜GPTConversationFolderDistributionDashboard.html,2026-07-07T10:19:35.333242Z,2026-07-07T10:19:38.794938Z,14817,text/html,file_00000000c6187206a329a049a4cc4395,libfile_f085764902a881918d11b329f205bf22,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🎛GPT對話內資料夾分布同步看板｜GPTConversationFolderDistributionDashboard.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2806,VERIFIED_TRUE,ChatGPT Library model_generated,📋GPT對話內資料夾分布同步智能表單｜GPTConversationFolderDistributionSmartForm.xlsx,2026-07-07T10:19:38.010942Z,2026-07-07T10:19:46.480133Z,16332,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000256c7206938334fd1d654570,libfile_36103cd897e0819186e2e51410dd646a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋GPT對話內資料夾分布同步智能表單｜GPTConversationFolderDistributionSmartForm.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2807,VERIFIED_TRUE,ChatGPT Library model_generated,🧲八項素材吸回路由表｜EightItemAbsorptionRoute｜20260707_TPE.zip,2026-07-07T10:22:59.215087Z,2026-07-07T10:22:59.215041Z,22346,application/zip,file_00000000fdec7206810680d6a243529d,libfile_651ef255c38881919a05c01b2715014a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧲八項素材吸回路由表｜EightItemAbsorptionRoute｜20260707_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2808,VERIFIED_TRUE,ChatGPT Library model_generated,🧲八項素材吸回路由表｜EightItemAbsorptionRoute.xlsx,2026-07-07T10:23:01.715889Z,2026-07-07T10:23:11.166215Z,17288,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000f90072069a8751ab8ea8ad1c,libfile_07331c5c35cc819181a108a7c8921d2f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧲八項素材吸回路由表｜EightItemAbsorptionRoute.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2809,VERIFIED_TRUE,ChatGPT Library model_generated,🔁平台與使用地真同步規範包｜PlatformUsageRealSyncEnforcementPackage｜20260707-182434_TPE.zip,2026-07-07T10:25:43.943673Z,2026-07-07T10:25:43.943629Z,10935,application/zip,file_0000000023907206b8ecd89eb85dd8d8,libfile_88434f827944819192a8abdec4842c93,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔁平台與使用地真同步規範包｜PlatformUsageRealSyncEnforcementPackage｜20260707-182434_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2810,VERIFIED_TRUE,ChatGPT Library model_generated,🔁平台與使用地真同步入口｜PlatformUsageRealSyncPortal.html,2026-07-07T10:25:50.724586Z,2026-07-07T10:47:49.034320Z,1460,text/html,file_00000000062c7206838e89d795fdab95,libfile_c2945e47ad8481918d997f06f0927d35,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔁平台與使用地真同步入口｜PlatformUsageRealSyncPortal.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
