record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
1,VERIFIED_TRUE,ChatGPT Library model_generated,人格測試主持人肖像.png,2025-12-19T10:49:13.310914Z,2025-12-19T10:49:13.310914Z,1280436,image/png,file_00000000be7c720790345c1468b3157c,libfile_daca4660fbc08191a94b65eec16f5edd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/人格測試主持人肖像.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2,VERIFIED_TRUE,ChatGPT Library model_generated,魔術師牌的象徵力量.png,2025-12-19T23:17:35.093049Z,2025-12-19T23:17:35.093049Z,1532868,image/png,file_00000000882c72098522c352f6678c82,libfile_9d383ba68bcc8191a7b765062d192687,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/魔術師牌的象徵力量.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
3,VERIFIED_TRUE,ChatGPT Library model_generated,塔羅牌大阿爾卡那插圖集.png,2025-12-19T23:26:07.985114Z,2025-12-19T23:26:07.985114Z,2377608,image/png,file_00000000292472068b41324966f0364a,libfile_e4cad46de3fc8191bbd63d8d08a14e84,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/塔羅牌大阿爾卡那插圖集.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
4,VERIFIED_TRUE,ChatGPT Library model_generated,星星牌的寧靜時刻.png,2025-12-20T01:00:20.993478Z,2025-12-20T01:00:20.993478Z,1354309,image/png,file_00000000788c71fab88ea53036703826,libfile_f063ee02218c8191aaf1b1fe55e604c9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/星星牌的寧靜時刻.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5,VERIFIED_TRUE,ChatGPT Library model_generated,月亮塔守護獸.png,2025-12-20T01:04:40.944509Z,2025-12-20T01:04:40.944509Z,1457362,image/png,file_000000000f347207a10e5d1659c85a27,libfile_9b2a4b5c8ab48191af3713107e5cdfb2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/月亮塔守護獸.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
6,VERIFIED_TRUE,ChatGPT Library model_generated,境內壽險規劃結構圖.png,2026-01-09T07:58:34.667139Z,2026-01-09T07:58:34.667139Z,1505895,image/png,file_00000000b17071fa90a60bf70eb324c1,libfile_8662d86c16ac819194814495a2d9ec2b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/境內壽險規劃結構圖.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
7,VERIFIED_TRUE,ChatGPT Library model_generated,網站線框設計布局圖.png,2026-01-26T12:03:17.257736Z,2026-01-26T12:03:17.257736Z,1106952,image/png,file_000000003bf87208864c8f7dc6d5de56,libfile_361cb37d757c8191a09cf4d92054e452,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/網站線框設計布局圖.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
8,VERIFIED_TRUE,ChatGPT Library model_generated,加速的紅色小車3圖標.png,2026-01-27T03:36:27.987493Z,2026-01-27T03:36:27.987493Z,948171,image/png,file_000000008de07206ab1e726e620cb6e7,libfile_845c3f69c1f88191af0fcc4812f51dd6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/加速的紅色小車3圖標.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
9,VERIFIED_TRUE,ChatGPT Library model_generated,彩色模組化UI卡片集合.png,2026-01-27T07:35:53.496329Z,2026-01-27T07:35:53.496329Z,1271262,image/png,file_00000000178471fab13a375aa5bd936b,libfile_b664efb4a43c819184762233e24f5bac,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/彩色模組化UI卡片集合.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
10,VERIFIED_TRUE,ChatGPT Library model_generated,塔羅牌卡片集合.png,2026-01-31T12:22:25.383856Z,2026-01-31T12:22:25.383856Z,2283898,image/png,file_000000009fd871f482871a32b2941e93,libfile_19bcd80b750c81918d4ccc4a99395146,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/塔羅牌卡片集合.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
