record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
2401,VERIFIED_TRUE,ChatGPT Library model_generated,✏️開始作文｜StartWriting(1).html,2026-07-06T04:52:53.975602Z,2026-07-06T04:53:03.695873Z,802950,text/html,file_000000005e187209be486133a35371f5,libfile_b42888f84ac08191a1d495b78e38afa2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/✏️開始作文｜StartWriting(1).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2402,VERIFIED_TRUE,ChatGPT Library model_generated,📱捷徑入口｜ShortcutLauncher(1).html,2026-07-06T04:52:58.082921Z,2026-07-06T04:53:00.810652Z,889,text/html,file_0000000008d8720986b30008dcc14dc1,libfile_c5ffe93c382c81919b93feccb73835fc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📱捷徑入口｜ShortcutLauncher(1).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2403,VERIFIED_TRUE,ChatGPT Library model_generated,🧠主持人動畫｜HostLoop.gif,2026-07-06T04:53:00.675220Z,2026-07-06T04:53:00.675184Z,11643,image/gif,file_00000000c2b4720984c16add4fdac6dc,libfile_4c42981c2a348191b3c098f4cf30bfa0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧠主持人動畫｜HostLoop.gif,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2404,VERIFIED_TRUE,ChatGPT Library model_generated,作文冒險任務啟動畫面.png,2026-07-06T04:55:48.325784Z,2026-07-06T04:55:54.440854Z,2383199,image/png,file_00000000b4f072099c302d20a9813253,libfile_e2a97a1fc6f48191ab7fb92807ba5b61,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/作文冒險任務啟動畫面.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2405,VERIFIED_TRUE,ChatGPT Library model_generated,作文任務大冒險啟動畫面.png,2026-07-06T04:58:26.964314Z,2026-07-06T04:58:30.002147Z,2421091,image/png,file_00000000d9507209b22b63a1047dd1e0,libfile_d85bc062b1ac8191913678063304e079,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/作文任務大冒險啟動畫面.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2406,VERIFIED_TRUE,ChatGPT Library model_generated,image-gen-1(6).png,2026-07-06T05:02:24.307692Z,2026-07-06T05:02:36.361265Z,2441438,image/png,file_0000000044fc720983c3151b841f5034,libfile_fa735ca48b988191af92bb6e306c9010,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/image-gen-1(6).png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2407,VERIFIED_TRUE,ChatGPT Library model_generated,image-gen-2(6).png,2026-07-06T05:02:37.666948Z,2026-07-06T05:02:40.333139Z,2473215,image/png,file_000000007be47209aff3c6bcb5faf928,libfile_e1e53c09e1048191b763eddb61454b77,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/image-gen-2(6).png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2408,VERIFIED_TRUE,ChatGPT Library model_generated,image-gen-3(3).png,2026-07-06T05:02:42.579491Z,2026-07-06T05:02:45.446609Z,2419749,image/png,file_00000000092c720998a357c9b1258f63,libfile_a49aababaa988191b0cb6bab1b13ab1d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/image-gen-3(3).png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2409,VERIFIED_TRUE,ChatGPT Library model_generated,image-gen-4(1).png,2026-07-06T05:02:46.690807Z,2026-07-06T05:02:49.364882Z,2139277,image/png,file_00000000d0cc7209948b0a89bb129fec,libfile_38df99586a6881919a6cdf5804a65cb0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/image-gen-4(1).png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2410,VERIFIED_TRUE,ChatGPT Library model_generated,image-gen-5(1).png,2026-07-06T05:02:50.577864Z,2026-07-06T05:02:52.991983Z,2415858,image/png,file_00000000a0f0720988f203781381e3d1,libfile_be6ba9d55b008191a870e2329809f049,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/image-gen-5(1).png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
