record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
5601,VERIFIED_TRUE,ChatGPT Library model_generated,📋保全清單.csv,2026-07-25T11:33:25.725569Z,2026-07-25T11:33:29.656595Z,604,text/csv,file_0000000068a48243a035493c471b7787,libfile_5e146d98a7888191a4e3536ce31dc343,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋保全清單.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5602,VERIFIED_TRUE,ChatGPT Library model_generated,🧾正確內容保全📦交付包｜20260725-193309_TPE.zip,2026-07-25T11:33:27.247272Z,2026-07-25T11:33:27.247211Z,296470,application/zip,file_000000003d848243a5cdd3a20964382b,libfile_5563c7ba8c708191b337b7681dda3091,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾正確內容保全📦交付包｜20260725-193309_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5603,VERIFIED_TRUE,ChatGPT Library model_generated,🥃驗收主權｜AcceptanceSovereignty.md,2026-07-25T11:33:28.859211Z,2026-07-25T11:33:32.075222Z,4184,text/markdown,file_00000000d74481f4a16dce32a6481ce7,libfile_3e2d769dd2f48191a45345a12e75fc59,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥃驗收主權｜AcceptanceSovereignty.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5604,VERIFIED_TRUE,ChatGPT Library model_generated,📘截圖說明與驗收標準(9).pdf,2026-07-25T11:33:31.046952Z,2026-07-25T11:33:33.815237Z,593897,application/pdf,file_0000000085c081f4b91307a5ac0218e7,libfile_5da731b16e1481919542872224136b53,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📘截圖說明與驗收標準(9).pdf,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5605,VERIFIED_TRUE,ChatGPT Library model_generated,⚙️工作模式驗收引擎(15).zip,2026-07-25T11:33:33.971030Z,2026-07-25T11:33:33.970885Z,2188,application/zip,file_000000001e28820a99c293be77462c87,libfile_08b419839d08819180efb8168cbebee8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/⚙️工作模式驗收引擎(15).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5606,VERIFIED_TRUE,ChatGPT Library model_generated,🔐SHA256SUMS(22).txt,2026-07-25T11:33:36.701353Z,2026-07-25T11:33:38.794604Z,606,text/plain,file_0000000072fc820ab422553709560d09,libfile_80f44afeea7881918d83835c82cfffbe,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔐SHA256SUMS(22).txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5607,VERIFIED_TRUE,ChatGPT Library model_generated,模組核心引擎定義｜文字層損壞待修復.pdf,2026-07-25T11:33:38.119728Z,2026-07-25T11:33:41.062344Z,1734,application/pdf,file_000000002810820aac4168f1bc8f882e,libfile_6867ec29e6008191ab120d3724a36a32,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/模組核心引擎定義｜文字層損壞待修復.pdf,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5608,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界定位器LKMini.svg,2026-07-25T11:35:36.463497Z,2026-07-25T11:35:36.463432Z,2045,image/svg+xml,file_0000000018d082439821b9a585fdfba5,libfile_7565c6ac4eac81919dabc4519fad5ae6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界定位器LKMini.svg,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5609,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界定位器LKMini｜吸回回執.json,2026-07-25T11:35:38.115941Z,2026-07-25T11:35:40.227274Z,903,application/json,file_00000000153081f4914d5197af9ab696,libfile_0ccb5b1db67c8191ad4381ee6180c5e9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界定位器LKMini｜吸回回執.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5610,VERIFIED_TRUE,ChatGPT Library model_generated,📋同步凍結清單.csv,2026-07-25T11:36:33.685559Z,2026-07-25T11:36:38.693418Z,26090,text/csv,file_000000002838820abb85bc5c2a60650e,libfile_0deabad834108191bb12674697389ee0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋同步凍結清單.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
