record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
2201,VERIFIED_TRUE,ChatGPT Library model_generated,📋執行輸出｜SpiritMountModule｜20260703_TPE.json,2026-07-03T06:12:28.451616Z,2026-07-03T06:12:31.555285Z,772,application/json,file_00000000e5307206a137ec41239ee5fe,libfile_2b55560c540881918653707bb0d8e094,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋執行輸出｜SpiritMountModule｜20260703_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2202,VERIFIED_TRUE,ChatGPT Library model_generated,🧾驗收報告｜SpiritMountModule｜20260703_TPE.json,2026-07-03T06:12:31.581571Z,2026-07-03T06:12:35.367620Z,393,application/json,file_00000000634c7206ac7c40e5e67db1f0,libfile_45ce3a31d2348191a7b7c1af3dc5dd56,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾驗收報告｜SpiritMountModule｜20260703_TPE.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2203,VERIFIED_TRUE,ChatGPT Library model_generated,GitHub 儲存庫頁面截圖.png,2026-07-03T08:01:56.180182Z,2026-07-03T08:01:59.238419Z,1099984,image/png,file_00000000598c7206b4c8b59fec256b1e,libfile_32b71fb0237c81918c7e1c5c6092d86c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/GitHub 儲存庫頁面截圖.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2204,VERIFIED_TRUE,ChatGPT Library model_generated,🥳歡迎光臨唯一路口｜完整版節點說明書樹狀圖｜FullNodeManualTree.zip,2026-07-03T11:30:08.936774Z,2026-07-03T11:30:08.936714Z,32159,application/zip,file_00000000286c72099dc6d2e81d70d1ff,libfile_45a9feb87f48819194947d1e756d1ba5,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥳歡迎光臨唯一路口｜完整版節點說明書樹狀圖｜FullNodeManualTree.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2205,VERIFIED_TRUE,ChatGPT Library model_generated,🥳歡迎光臨唯一路口｜完整版節點說明書樹狀圖｜FullNodeManualTree.html,2026-07-03T11:30:12.097618Z,2026-07-03T11:30:15.912054Z,60718,text/html,file_00000000a7807209acd2b0cf92e37b53,libfile_4ebe289d0738819194e30cbbcb61dc27,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥳歡迎光臨唯一路口｜完整版節點說明書樹狀圖｜FullNodeManualTree.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2206,VERIFIED_TRUE,ChatGPT Library model_generated,🧬文明封裝精靈｜LKMiniPackagerSpirit.zip,2026-07-03T13:27:42.319783Z,2026-07-03T13:27:42.319715Z,7694,application/zip,file_0000000074e472069c93c96085dfcaf7,libfile_219b539260c8819193e72858f5bb1fbd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧬文明封裝精靈｜LKMiniPackagerSpirit.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2207,VERIFIED_TRUE,ChatGPT Library model_generated,🧬文明封裝自動化｜LKMiniPackagerAutomation.zip,2026-07-03T14:17:25.796307Z,2026-07-03T14:17:25.796227Z,6368,application/zip,file_00000000f30c720981d446ff1911b2bf,libfile_e6d2065ef7f88191bc62ee8cd1ce7e25,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧬文明封裝自動化｜LKMiniPackagerAutomation.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2208,VERIFIED_TRUE,ChatGPT Library model_generated,🧾每回合回執系統｜RoundReceiptSystem.zip,2026-07-03T14:27:32.593764Z,2026-07-03T14:27:32.593691Z,16693,application/zip,file_000000007ee87209b38a89dc4c9c0205,libfile_c2d3b1f7ac808191a5b85a9db7a21cbb,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾每回合回執系統｜RoundReceiptSystem.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2209,VERIFIED_TRUE,ChatGPT Library model_generated,🧾每回合主要報表｜RoundReceiptDashboard.xlsx,2026-07-03T14:27:37.824579Z,2026-07-03T14:27:46.279431Z,15090,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000baac7209b8267f7331009a91,libfile_5437909232ac8191acb37f32fc61124a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾每回合主要報表｜RoundReceiptDashboard.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2210,VERIFIED_TRUE,ChatGPT Library model_generated,📋每回合回執｜互動式表單｜RoundReceiptForm.html,2026-07-03T14:27:41.110057Z,2026-07-03T14:27:44.329076Z,4425,text/html,file_000000007f9472098fcbd403341d5e51,libfile_52423b195dc08191b81e358b0ea2d085,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋每回合回執｜互動式表單｜RoundReceiptForm.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2211,VERIFIED_TRUE,ChatGPT Library model_generated,🧬唯一完整組合候選包｜MiniDirectedRoundSystem｜20260703-145507_TPE.zip,2026-07-03T14:55:57.223864Z,2026-07-03T14:55:57.223798Z,31529316,application/zip,file_000000007324720795f3368610865f2b,libfile_5b379e22ec8c8191b3615f32a728329e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧬唯一完整組合候選包｜MiniDirectedRoundSystem｜20260703-145507_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
2212,VERIFIED_TRUE,ChatGPT Library model_generated,📊Numbers主報表｜RoundMainReport.xlsx,2026-07-03T14:56:02.675865Z,2026-07-03T14:56:13.060851Z,18908,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,file_00000000e8f872079ac96c4020e4d9e9,libfile_d3ba536c3eec819199c38e8f11ebeef1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📊Numbers主報表｜RoundMainReport.xlsx,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
