record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
1201,VERIFIED_TRUE,ChatGPT Library model_generated,🚧下一步缺件表｜NextStepBacklog.csv,2026-06-26T12:51:06.658644Z,2026-06-26T12:51:24.151010Z,539,text/csv,file_000000004b107207a927371e52c07abf,libfile_fa629114b5e48191bcfc59749e2d3e44,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🚧下一步缺件表｜NextStepBacklog.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1202,VERIFIED_TRUE,ChatGPT Library model_generated,🖼圖像候選索引｜ImageCandidateIndex.csv,2026-06-26T12:51:15.769993Z,2026-06-26T12:51:34.280466Z,5858,text/csv,file_000000001a80720799bd1ec511ca1a16,libfile_c1c74bf7f8f481919f6372d100f119e8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🖼圖像候選索引｜ImageCandidateIndex.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1203,VERIFIED_TRUE,ChatGPT Library model_generated,🧭可點擊熱區表｜HotzoneMap.json,2026-06-26T12:51:26.338111Z,2026-06-26T12:51:37.376716Z,16657,application/json,file_000000005504720792c19cd37d6241b0,libfile_28364ef08c9c8191aa2101749cd30dcd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧭可點擊熱區表｜HotzoneMap.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1204,VERIFIED_TRUE,ChatGPT Library model_generated,📦壓縮檔快讀總報告｜ArchiveQuickReadReport.json,2026-06-26T12:51:34.822772Z,2026-06-26T12:51:46.533611Z,1743,application/json,file_00000000d7c87207ba311a3850e90dbb,libfile_15c9bc9b5eb081918111da3618bd0bd2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦壓縮檔快讀總報告｜ArchiveQuickReadReport.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1205,VERIFIED_TRUE,ChatGPT Library model_generated,🧾精靈角色名冊｜ElfRoleRegistry.csv,2026-06-26T12:51:46.183808Z,2026-06-26T12:52:01.382538Z,807,text/csv,file_0000000095d872079f7815dad8155dc1,libfile_09a16fa550ac81919222c8054675a068,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾精靈角色名冊｜ElfRoleRegistry.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1206,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(14).zip,2026-06-26T13:01:07.281392Z,2026-06-26T13:01:07.281355Z,82023356,application/zip,file_0000000056ac7207a767108bd3ebda47,libfile_3f316c2815d88191bf17b28a12f86814,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(14).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1207,VERIFIED_TRUE,ChatGPT Library model_generated,📦搜尋引擎交付包｜SearchEnginePackage.zip,2026-06-26T13:40:52.311374Z,2026-06-26T13:40:52.311267Z,657840,application/zip,file_000000001ab4720981191750b1eaab40,libfile_3291bf0c6284819184108ca6b37f27f2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦搜尋引擎交付包｜SearchEnginePackage.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1208,VERIFIED_TRUE,ChatGPT Library model_generated,精靈主控台界面設計.png,2026-06-26T13:52:37.704791Z,2026-06-26T13:52:43.369406Z,1837757,image/png,file_00000000668c7209a229dc23b1f6d69c,libfile_81d000ef76e88191883b8750b2b53066,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/精靈主控台界面設計.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1209,VERIFIED_TRUE,ChatGPT Library model_generated,自動化精靈工作台畫面.png,2026-06-26T14:04:33.088325Z,2026-06-26T14:04:39.661639Z,1650847,image/png,file_00000000d3b872099a9222bd23dd341c,libfile_79202ec3a9ac8191b0735fea5065971e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/自動化精靈工作台畫面.png,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1210,VERIFIED_TRUE,ChatGPT Library model_generated,📦搜尋引擎交付包｜SearchEnginePackage(1).zip,2026-06-26T15:08:15.727207Z,2026-06-26T15:08:15.727135Z,661405,application/zip,file_000000001984720b9cb9da7580f556d0,libfile_73799f1e0a1c8191b63d46b7ab87b06c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦搜尋引擎交付包｜SearchEnginePackage(1).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1211,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(15).zip,2026-06-26T15:20:35.022303Z,2026-06-26T15:20:35.022262Z,26397153,application/zip,file_000000008898720b870e48218a5ba329,libfile_08688c4644b48191aaef86f60dfeb0dd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(15).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1212,VERIFIED_TRUE,ChatGPT Library model_generated,🧩卡片流程_UI系統(2).html,2026-06-26T15:44:54.320573Z,2026-06-26T15:44:58.155562Z,16984,text/html,file_0000000016d4720bbe28b1032f811ad3,libfile_6678a39bb4e88191b3b1ad67944ddb14,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩卡片流程_UI系統(2).html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1213,VERIFIED_TRUE,ChatGPT Library model_generated,🧩卡片流程_UI系統_manifest.json,2026-06-26T15:44:56.657370Z,2026-06-26T15:44:59.651287Z,688,application/json,file_000000006d7c720b8c73117f1ae908d1,libfile_48f80b684d90819186866f3ba2b02cba,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩卡片流程_UI系統_manifest.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1214,VERIFIED_TRUE,ChatGPT Library model_generated,📦獨立功能卡_UI系統｜IndependentToolCardUISystem.zip,2026-06-26T15:46:23.204214Z,2026-06-26T15:46:23.204177Z,123770,application/zip,file_00000000883871f8a893d6c0a16de365,libfile_3269624340d8819186714e9ff6dd1d2d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦獨立功能卡_UI系統｜IndependentToolCardUISystem.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1215,VERIFIED_TRUE,ChatGPT Library model_generated,🧩獨立功能卡_UI系統.html,2026-06-26T15:46:25.636658Z,2026-06-26T15:46:29.987963Z,47752,text/html,file_0000000008a0720bb6222b744ff03c3d,libfile_b409e6a826fc8191a35f053f48a1f8da,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩獨立功能卡_UI系統.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1216,VERIFIED_TRUE,ChatGPT Library model_generated,🧩獨立功能卡_UI系統_manifest.json,2026-06-26T15:46:28.018531Z,2026-06-26T15:46:33.078330Z,48487,application/json,file_00000000b3e8720b95293880ac2472b9,libfile_f4f4da14f880819182d50d9aafb89e8f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩獨立功能卡_UI系統_manifest.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1217,VERIFIED_TRUE,ChatGPT Library model_generated,🧪獨立功能卡_UI系統_驗收報告.json,2026-06-26T15:46:31.205811Z,2026-06-26T15:46:35.042315Z,1010,application/json,file_00000000321c720bb9795bee7f936554,libfile_411ee64b8c988191b4b5386f4a2be85d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧪獨立功能卡_UI系統_驗收報告.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1218,VERIFIED_TRUE,ChatGPT Library model_generated,📦🌌文明級共生顯影骨架｜CivilizationSymbioticProjectionFramework｜20260626-235003_TPE.zip,2026-06-26T15:50:28.189440Z,2026-06-26T15:50:28.189388Z,24811,application/zip,file_000000002ed871f8acea5dd27e8b2645,libfile_59dc80c36ee4819195b080977f99f3de,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦🌌文明級共生顯影骨架｜CivilizationSymbioticProjectionFramework｜20260626-235003_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1219,VERIFIED_TRUE,ChatGPT Library model_generated,🌌文明級共生顯影骨架｜CivilizationSymbioticProjectionFramework.html,2026-06-26T15:50:33.062183Z,2026-06-26T15:50:41.089261Z,22272,text/html,file_00000000499c720b8436dff7acfbb51e,libfile_a5024ec3bd588191805af9cd09ab81c5,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌌文明級共生顯影骨架｜CivilizationSymbioticProjectionFramework.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1220,VERIFIED_TRUE,ChatGPT Library model_generated,🧾Manifest.json,2026-06-26T15:50:35.610877Z,2026-06-26T15:50:38.917814Z,4234,application/json,file_00000000f184720b98f7ad3347c71faa,libfile_40e607cc14fc8191830b53375c2510e2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾Manifest.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1221,VERIFIED_TRUE,ChatGPT Library model_generated,🔐SHA256SUMS(17).txt,2026-06-26T15:50:39.531561Z,2026-06-26T15:50:42.554535Z,1766,text/plain,file_000000004e80720bbe9386ad8dec655c,libfile_c2d241e42a908191850b7b229918da5e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔐SHA256SUMS(17).txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1222,VERIFIED_TRUE,ChatGPT Library model_generated,🧪ValidationReport.json,2026-06-26T15:50:42.111055Z,2026-06-26T15:50:45.061003Z,693,application/json,file_00000000a498720b991eec4622c6f4af,libfile_9a500ea7535c8191abc890c0e122cd0a,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧪ValidationReport.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1223,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(16).zip,2026-06-26T15:54:06.087933Z,2026-06-26T15:54:06.087888Z,26399700,application/zip,file_000000004614720bbc4aa43114093860,libfile_179f479096c88191a39194c1b3d2890f,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(16).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1224,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(17).zip,2026-06-26T16:06:04.325723Z,2026-06-26T16:06:04.325667Z,26412393,application/zip,file_00000000b0b0720bb825d906d57d2e63,libfile_f49d0671abac8191b2ecb29912c6bc77,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(17).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1225,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(18).zip,2026-06-26T16:12:57.874414Z,2026-06-26T16:12:57.874370Z,28253197,application/zip,file_00000000fec0720baf7d09918a3133b0,libfile_2beb4f3f56f48191959857fe26868a01,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(18).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1226,VERIFIED_TRUE,ChatGPT Library model_generated,🖱可點擊精靈圖UI｜ClickableElfImageUI.html,2026-06-26T16:13:03.387352Z,2026-06-26T16:13:11.448609Z,5734,text/html,file_000000008b38720b830521a2dbf3ff11,libfile_c5a2dc11fc5081919e382403d776adf4,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🖱可點擊精靈圖UI｜ClickableElfImageUI.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1227,VERIFIED_TRUE,ChatGPT Library model_generated,📦壓縮檔快速檢視工具｜ArchiveQuickReader.html,2026-06-26T16:13:11.415734Z,2026-06-26T16:13:16.606711Z,4429,text/html,file_000000000cb4720bac0d39ccd5f41011,libfile_6c1b154f2abc81918638d88d02c165d0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📦壓縮檔快速檢視工具｜ArchiveQuickReader.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1228,VERIFIED_TRUE,ChatGPT Library model_generated,📦🧩零件庫幻想優化藍圖｜PartsLibraryImaginationBlueprint｜20260627-001619_TPE.zip,2026-06-26T16:17:02.496959Z,2026-06-26T16:17:02.496904Z,48876,application/zip,file_000000002030720baadc09dedd86f140,libfile_98a939afe56081919b4de38a88381aa7,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/舊檔存放區/📦🧩零件庫幻想優化藍圖｜PartsLibraryImaginationBlueprint｜20260627-001619_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1229,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件庫幻想優化藍圖｜PartsLibraryImaginationBlueprint.html,2026-06-26T16:17:04.952911Z,2026-06-26T16:17:09.612574Z,70785,text/html,file_0000000078fc720bb897196dbe1729ee,libfile_999a9667f6c48191a9a26859cc963ffc,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件庫幻想優化藍圖｜PartsLibraryImaginationBlueprint.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1230,VERIFIED_TRUE,ChatGPT Library model_generated,🧾Manifest(1).json,2026-06-26T16:17:09.180088Z,2026-06-26T16:17:13.429182Z,2113,application/json,file_00000000060471f8a3b8e891a4d1e668,libfile_7dcf3a13a16881918035befebbfe8750,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾Manifest(1).json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1231,VERIFIED_TRUE,ChatGPT Library model_generated,🔐SHA256SUMS(18).txt,2026-06-26T16:17:12.927688Z,2026-06-26T16:17:16.222181Z,1153,text/plain,file_000000000118720bb43a802fa76140e4,libfile_ce3588059a048191bfa4f10fe67d6c14,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔐SHA256SUMS(18).txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1232,VERIFIED_TRUE,ChatGPT Library model_generated,🧪ValidationReport(1).json,2026-06-26T16:17:16.165608Z,2026-06-26T16:17:19.590513Z,570,application/json,file_00000000f1a471f88e8101625b2f36c9,libfile_c55524767eb8819186161356b87a89a2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧪ValidationReport(1).json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1233,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(19).zip,2026-06-26T16:23:18.729768Z,2026-06-26T16:23:18.729720Z,28260116,application/zip,file_000000005934720bbccda4ee8cf9c217,libfile_e876081f0af88191a41fa4391cb5149e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(19).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1234,VERIFIED_TRUE,ChatGPT Library model_generated,🪨黑曜石入口｜ObsidianPortal｜20260627-002252_TPE.zip,2026-06-26T16:23:34.834381Z,2026-06-26T16:23:34.834337Z,4847,application/zip,file_000000002ef071f8ac956075254a5b2e,libfile_7ddbd3e74a0481919a3bacf66b73eb9b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪨黑曜石入口｜ObsidianPortal｜20260627-002252_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1235,VERIFIED_TRUE,ChatGPT Library model_generated,🧾最小驗證清單｜MinimalCheck.csv,2026-06-26T16:28:30.839416Z,2026-06-26T16:28:42.239441Z,1669,text/csv,file_00000000ea18720bb72c970956011bb4,libfile_e04f6f6459b88191b0963819eefe17b0,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾最小驗證清單｜MinimalCheck.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1236,VERIFIED_TRUE,ChatGPT Library model_generated,✅驗證結論｜CheckResult.json,2026-06-26T16:28:33.751189Z,2026-06-26T16:28:37.409145Z,568,application/json,file_000000000fe4720ba84aa88557991a3f,libfile_cfa3ce33cb8c81919cea36fe972ba762,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/✅驗證結論｜CheckResult.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1237,VERIFIED_TRUE,ChatGPT Library model_generated,🔐SHA256SUMS(19).txt,2026-06-26T16:28:38.512687Z,2026-06-26T16:28:41.834374Z,209,text/plain,file_00000000b344720bae9cbe6c17a5cbc3,libfile_c795bc3669e4819187b94f08f20da3a3,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔐SHA256SUMS(19).txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1238,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(20).zip,2026-06-26T16:31:57.258540Z,2026-06-26T16:31:57.258497Z,28272465,application/zip,file_000000003054720a92c78c658a1d2502,libfile_1e47c04003048191b37ddf8543ff7729,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(20).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1239,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(21).zip,2026-06-26T16:33:55.113089Z,2026-06-26T16:33:55.113037Z,28361715,application/zip,file_000000006ab0720a8e6acf9a15ebded0,libfile_163e9ae1d25081919a934c64e6e40fd9,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(21).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1240,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(22).zip,2026-06-26T16:36:02.708861Z,2026-06-26T16:36:02.708810Z,28968170,application/zip,file_00000000d5107243a6b8f0eea99eb0e5,libfile_02b592e03e148191bba5d5dabd4643e1,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(22).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1241,VERIFIED_TRUE,ChatGPT Library model_generated,🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(23).zip,2026-06-26T16:40:44.996305Z,2026-06-26T16:40:44.996253Z,29095190,application/zip,file_000000006fb07243bdc821b2031e2ce1,libfile_6f5a07cbe6fc81919d2974b5b695230d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🪞幻影世界｜PhantomWorld｜0到10正式骨架📦20260626-153754_TPE(23).zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1242,VERIFIED_TRUE,ChatGPT Library model_generated,🧾Pages封裝驗證清單｜PagesContainerManifest.csv,2026-06-26T16:40:48.282169Z,2026-06-26T16:40:55.399605Z,1627,text/csv,file_000000009604720bb8d5618b8a3ebd3f,libfile_4050f97efcc08191a32c5f2820b0f088,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧾Pages封裝驗證清單｜PagesContainerManifest.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
1243,VERIFIED_TRUE,ChatGPT Library model_generated,📖可讀文字片段｜ReadableFragments.json,2026-06-26T16:40:50.959285Z,2026-06-26T16:40:54.889133Z,2262,application/json,file_000000002ce8720b8608e4c253863a3d,libfile_a3a9427826c881918ad2682ff459b334,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📖可讀文字片段｜ReadableFragments.json,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
